customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,rfm_segment,cluster
11055,687,1,134.94,1,3,2,132,Potential Customers,3
11056,700,1,106.97999999999999,1,3,2,132,Potential Customers,3
11057,329,1,229.34,3,3,3,333,Potential Customers,4
11059,82,1,286.46,5,3,3,533,Potential Customers,4
11060,557,1,50.31,1,3,1,131,Potential Customers,3
11061,88,3,315.26,5,5,4,554,Loyal Customers,1
11062,723,1,220.98,1,3,3,133,Potential Customers,3
11063,252,2,730.5,3,5,5,355,Potential Customers,0
11064,193,1,344.96,4,3,4,434,Potential Customers,4
11067,394,2,670.24,2,5,5,255,Potential Customers,0
11069,135,3,211.68,4,5,3,453,Potential Customers,1
11071,650,1,461.79,1,3,4,134,Potential Customers,0
11072,316,1,42.1,3,3,1,331,Potential Customers,4
11073,14,1,86.0,5,3,1,531,Potential Customers,4
11075,51,2,279.2,5,5,3,553,Potential Customers,1
11076,479,1,299.01,2,3,4,234,Potential Customers,3
11077,588,1,42.24,1,3,1,131,Potential Customers,3
11078,10,3,830.72,5,5,5,555,High Value Customers,2
11079,663,1,234.24,1,3,3,133,Potential Customers,3
11080,398,2,522.37,2,5,5,255,Potential Customers,0
11081,92,2,960.5699999999999,5,5,5,555,High Value Customers,2
11082,638,1,660.48,1,3,5,135,Potential Customers,0
11086,313,1,6.22,3,3,1,331,Potential Customers,4
11087,113,2,287.77,4,5,4,454,Potential Customers,1
11090,162,2,212.45000000000002,4,5,3,453,Potential Customers,1
11091,675,1,252.57,1,3,3,133,Potential Customers,3
11092,27,2,573.68,5,5,5,555,High Value Customers,1
11094,462,1,41.0,2,3,1,231,Potential Customers,3
11096,287,2,459.46000000000004,3,5,4,354,Potential Customers,1
11097,423,3,1299.52,2,5,5,255,Potential Customers,2
11098,408,1,123.49,2,3,2,232,Potential Customers,3
11099,101,1,15.02,5,3,1,531,Potential Customers,4
11100,81,2,164.70999999999998,5,5,2,552,Potential Customers,1
11102,603,1,41.79,1,3,1,131,Potential Customers,3
11103,564,1,769.8000000000001,1,3,5,135,Potential Customers,0
11108,119,1,38.06,4,3,1,431,Potential Customers,4
11109,166,1,185.3,4,3,3,433,Potential Customers,4
11110,105,1,13.26,5,3,1,531,Potential Customers,4
11111,192,1,548.05,4,3,5,435,Potential Customers,4
11112,225,1,156.16,4,3,2,432,Potential Customers,4
11115,463,1,70.27,2,3,1,231,Potential Customers,3
11118,221,2,534.9399999999999,4,5,5,455,Loyal Customers,1
11119,565,1,227.36,1,3,3,133,Potential Customers,3
11120,299,1,160.72,3,3,2,332,Potential Customers,4
11121,271,1,263.85,3,3,3,333,Potential Customers,4
11122,118,2,417.92999999999995,4,5,4,454,Potential Customers,1
11124,174,3,871.03,4,5,5,455,Loyal Customers,2
11125,289,2,587.27,3,5,5,355,Potential Customers,0
11128,134,2,155.04,4,5,2,452,Potential Customers,1
11130,419,1,165.84,2,3,2,232,Potential Customers,3
11131,74,3,295.61,5,5,4,554,Loyal Customers,1
11133,76,1,141.58,5,3,2,532,Potential Customers,4
11134,470,1,560.16,2,3,5,235,Potential Customers,0
11135,80,3,472.47,5,5,4,554,Loyal Customers,1
11136,250,1,421.20000000000005,3,3,4,334,Potential Customers,4
11137,135,2,418.25,4,5,4,454,Potential Customers,1
11139,511,1,57.03,2,3,1,231,Potential Customers,3
11143,422,1,23.45,2,3,1,231,Potential Customers,3
11145,373,1,464.28,2,3,4,234,Potential Customers,0
11146,286,2,243.39,3,5,3,353,Potential Customers,1
11148,163,1,104.52,4,3,2,432,Potential Customers,4
11149,209,1,118.4,4,3,2,432,Potential Customers,4
11150,561,1,157.6,1,3,2,132,Potential Customers,3
11151,202,1,334.86,4,3,4,434,Potential Customers,4
11153,544,1,652.2,1,3,5,135,Potential Customers,0
11155,209,1,45.52,4,3,1,431,Potential Customers,4
11156,208,3,507.25,4,5,5,455,Loyal Customers,1
11158,13,2,1093.8,5,5,5,555,High Value Customers,2
11159,80,1,66.68,5,3,1,531,Potential Customers,4
11160,633,2,386.55999999999995,1,5,4,154,Potential Customers,0
11161,23,2,136.42,5,5,2,552,Potential Customers,1
11162,139,2,836.77,4,5,5,455,Loyal Customers,2
11165,370,1,212.2,2,3,3,233,Potential Customers,3
11168,720,1,590.96,1,3,5,135,Potential Customers,0
11169,301,2,507.08000000000004,3,5,5,355,Potential Customers,1
11170,711,1,103.08,1,3,2,132,Potential Customers,3
11172,448,1,158.34,2,3,2,232,Potential Customers,3
11174,321,1,374.37,3,3,4,334,Potential Customers,4
11175,111,3,1031.4,4,5,5,455,Loyal Customers,2
11176,649,1,43.04,1,3,1,131,Potential Customers,3
11177,137,2,152.94,4,5,2,452,Potential Customers,1
11178,274,2,195.28,3,5,3,353,Potential Customers,1
11179,113,2,594.93,4,5,5,455,Loyal Customers,1
11181,107,2,119.59,4,5,2,452,Potential Customers,1
11182,340,3,265.24,3,5,3,353,Potential Customers,1
11184,257,2,541.02,3,5,5,355,Potential Customers,1
11185,51,1,371.3,5,3,4,534,Potential Customers,4
11186,526,2,142.13,2,5,2,252,Potential Customers,3
11189,550,1,64.94,1,3,1,131,Potential Customers,3
11194,321,1,48.2,3,3,1,331,Potential Customers,4
11195,36,2,443.93999999999994,5,5,4,554,Loyal Customers,1
11196,31,3,286.61,5,5,3,553,Potential Customers,1
11197,210,1,756.16,4,3,5,435,Potential Customers,0
11199,101,1,72.9,5,3,1,531,Potential Customers,4
11200,317,1,56.32,3,3,1,331,Potential Customers,4
11201,77,1,108.34,5,3,2,532,Potential Customers,4
11205,310,2,394.17999999999995,3,5,4,354,Potential Customers,1
11207,438,1,347.94,2,3,4,234,Potential Customers,3
11213,460,1,239.45999999999998,2,3,3,233,Potential Customers,3
11216,490,1,203.79999999999998,2,3,3,233,Potential Customers,3
11217,343,1,129.89999999999998,3,3,2,332,Potential Customers,4
11218,83,1,21.06,5,3,1,531,Potential Customers,4
11219,467,2,592.61,2,5,5,255,Potential Customers,0
11220,122,3,527.03,4,5,5,455,Loyal Customers,2
11225,157,1,194.64,4,3,3,433,Potential Customers,4
11227,247,2,348.06,3,5,4,354,Potential Customers,1
11228,600,1,145.64999999999998,1,3,2,132,Potential Customers,3
11229,67,2,393.74,5,5,4,554,Loyal Customers,1
11231,631,1,91.12,1,3,1,131,Potential Customers,3
11232,528,3,286.8,2,5,3,253,Potential Customers,1
11233,696,1,328.54999999999995,1,3,4,134,Potential Customers,3
11234,43,3,398.48,5,5,4,554,Loyal Customers,1
11235,107,1,376.48,4,3,4,434,Potential Customers,4
11236,286,3,530.2,3,5,5,355,Potential Customers,2
11238,537,1,198.06,1,3,3,133,Potential Customers,3
11241,70,3,741.48,5,5,5,555,High Value Customers,2
11242,286,1,131.04,3,3,2,332,Potential Customers,4
11243,3,3,154.1,5,5,2,552,Potential Customers,1
11244,682,1,60.94,1,3,1,131,Potential Customers,3
11245,111,3,649.03,4,5,5,455,Loyal Customers,2
11246,62,1,263.76,5,3,3,533,Potential Customers,4
11251,35,1,39.58,5,3,1,531,Potential Customers,4
11253,291,2,1279.85,3,5,5,355,Potential Customers,2
11254,237,2,234.87,3,5,3,353,Potential Customers,1
11255,544,1,339.08,1,3,4,134,Potential Customers,3
11257,134,2,235.04000000000002,4,5,3,453,Potential Customers,1
11258,491,1,119.8,2,3,2,232,Potential Customers,3
11259,518,1,46.74,2,3,1,231,Potential Customers,3
11260,102,2,471.03,5,5,4,554,Loyal Customers,1
11261,155,1,142.8,4,3,2,432,Potential Customers,4
11262,36,3,788.97,5,5,5,555,High Value Customers,2
11263,630,1,161.4,1,3,2,132,Potential Customers,3
11264,196,1,106.6,4,3,2,432,Potential Customers,4
11265,130,2,370.8,4,5,4,454,Potential Customers,1
11266,124,3,464.76,4,5,4,454,Potential Customers,1
11267,503,1,508.76,2,3,5,235,Potential Customers,0
11271,533,1,302.85,1,3,4,134,Potential Customers,3
11272,475,1,18.09,2,3,1,231,Potential Customers,3
11273,22,1,145.64,5,3,2,532,Potential Customers,4
11274,600,2,617.73,1,5,5,155,At Risk Customers,0
11275,152,1,76.4,4,3,1,431,Potential Customers,4
11277,499,2,130.84,2,5,2,252,Potential Customers,3
11279,655,1,173.64000000000001,1,3,2,132,Potential Customers,3
11280,480,1,452.95000000000005,2,3,4,234,Potential Customers,0
11281,416,3,523.29,2,5,5,255,Potential Customers,1
11284,336,2,377.4,3,5,4,354,Potential Customers,1
11285,26,1,47.32,5,3,1,531,Potential Customers,4
11288,627,2,448.26,1,5,4,154,Potential Customers,0
11289,563,1,91.75,1,3,2,132,Potential Customers,3
11293,483,1,170.76,2,3,2,232,Potential Customers,3
11295,546,1,75.05,1,3,1,131,Potential Customers,3
11296,150,1,80.69999999999999,4,3,1,431,Potential Customers,4
11297,570,1,37.1,1,3,1,131,Potential Customers,3
11299,163,3,762.85,4,5,5,455,Loyal Customers,2
11309,656,1,47.02,1,3,1,131,Potential Customers,3
11311,216,3,369.97,4,5,4,454,Potential Customers,1
11312,532,1,89.08,1,3,1,131,Potential Customers,3
11315,290,1,185.02,3,3,3,333,Potential Customers,4
11321,39,1,146.23,5,3,2,532,Potential Customers,4
11325,575,2,242.09,1,5,3,153,Potential Customers,3
11326,350,1,124.26,3,3,2,332,Potential Customers,4
11328,409,1,56.61,2,3,1,231,Potential Customers,3
11330,67,3,400.45,5,5,4,554,Loyal Customers,1
11333,490,1,455.0,2,3,4,234,Potential Customers,0
11334,309,1,172.3,3,4,2,342,Potential Customers,4
11335,305,1,38.099999999999994,3,4,1,341,Potential Customers,4
11337,714,1,33.78,1,4,1,141,Potential Customers,3
11338,83,2,276.43,5,5,3,553,Potential Customers,1
11341,203,2,246.10999999999999,4,5,3,453,Potential Customers,1
11342,142,1,61.79,4,4,1,441,Potential Customers,4
11345,606,1,313.32,1,4,4,144,Potential Customers,3
11347,213,1,378.08,4,4,4,444,Potential Customers,4
11349,358,1,526.24,3,4,5,345,Potential Customers,0
11351,280,1,71.62,3,4,1,341,Potential Customers,4
11352,406,1,114.26,2,4,2,242,Potential Customers,3
11353,30,3,179.68,5,5,3,553,Potential Customers,1
11355,707,1,186.93,1,4,3,143,Potential Customers,3
11359,16,1,464.36,5,4,4,544,Potential Customers,4
11361,523,1,112.18,2,4,2,242,Potential Customers,3
11363,256,3,242.18,3,5,3,353,Potential Customers,1
11368,693,1,61.54,1,4,1,141,Potential Customers,3
11369,208,1,140.34,4,4,2,442,Potential Customers,4
11370,530,1,222.35,1,4,3,143,Potential Customers,3
11371,620,1,144.32,1,4,2,142,Potential Customers,3
11373,383,2,207.18,2,5,3,253,Potential Customers,1
11375,64,1,130.28,5,4,2,542,Potential Customers,4
11376,117,1,109.14000000000001,4,4,2,442,Potential Customers,4
11378,173,1,91.98,4,4,2,442,Potential Customers,4
11381,287,2,310.75,3,5,4,354,Potential Customers,1
11384,216,2,240.78,4,5,3,453,Potential Customers,1
11387,159,4,409.95000000000005,4,5,4,454,Potential Customers,2
11389,141,1,226.16,4,4,3,443,Potential Customers,4
11390,442,1,54.42,2,4,1,241,Potential Customers,3
11392,413,2,286.64,2,5,3,253,Potential Customers,1
11395,661,1,21.54,1,4,1,141,Potential Customers,3
11396,309,2,268.70000000000005,3,5,3,353,Potential Customers,1
11398,224,3,608.29,4,5,5,455,Loyal Customers,2
11399,458,1,39.36,2,4,1,241,Potential Customers,3
11400,334,1,36.73,3,4,1,341,Potential Customers,4
11401,273,2,524.0899999999999,3,5,5,355,Potential Customers,1
11402,693,1,211.45,1,4,3,143,Potential Customers,3
11406,593,1,74.62,1,4,1,141,Potential Customers,3
11408,293,1,107.73,3,4,2,342,Potential Customers,4
11413,286,1,73.44,3,4,1,341,Potential Customers,4
11415,591,1,31.410000000000004,1,4,1,141,Potential Customers,3
11416,419,1,54.99,2,4,1,241,Potential Customers,3
11419,197,1,169.71,4,4,2,442,Potential Customers,4
11421,129,1,29.75,4,4,1,441,Potential Customers,4
11424,296,1,152.32,3,4,2,342,Potential Customers,4
11427,13,2,207.32999999999998,5,5,3,553,Potential Customers,1
11428,543,1,210.16,1,4,3,143,Potential Customers,3
11431,159,2,723.45,4,5,5,455,Loyal Customers,2
11435,263,2,786.4300000000001,3,5,5,355,Potential Customers,0
11436,200,6,1429.08,4,5,5,455,Loyal Customers,2
11438,105,2,229.96,5,5,3,553,Potential Customers,1
11439,166,2,300.87,4,5,4,454,Potential Customers,1
11440,544,1,276.21,1,4,3,143,Potential Customers,3
11442,4,1,486.59999999999997,5,4,5,545,Potential Customers,4
11446,674,1,351.56,1,4,4,144,Potential Customers,3
11447,98,1,171.68,5,4,2,542,Potential Customers,4
11450,55,2,335.07,5,5,4,554,Loyal Customers,1
11452,422,1,84.87,2,4,1,241,Potential Customers,3
11454,645,1,465.6,1,4,4,144,Potential Customers,0
11459,144,2,678.7,4,5,5,455,Loyal Customers,1
11461,143,1,104.36,4,4,2,442,Potential Customers,4
11465,657,2,68.33,1,5,1,151,Potential Customers,3
11467,439,1,94.14,2,4,2,242,Potential Customers,3
11468,655,1,217.92000000000002,1,4,3,143,Potential Customers,3
11469,169,1,72.09,4,4,1,441,Potential Customers,4
11471,546,1,110.41,1,4,2,142,Potential Customers,3
11473,255,1,80.89,3,4,1,341,Potential Customers,4
11475,444,1,154.29,2,4,2,242,Potential Customers,3
11478,681,1,150.33,1,4,2,142,Potential Customers,3
11481,697,1,249.69,1,4,3,143,Potential Customers,3
11483,75,1,10.84,5,4,1,541,Potential Customers,4
11484,414,1,213.45,2,4,3,243,Potential Customers,3
11487,518,1,50.29,2,4,1,241,Potential Customers,3
11493,448,2,116.31,2,5,2,252,Potential Customers,3
11497,246,1,197.6,3,4,3,343,Potential Customers,4
11498,487,1,75.68,2,4,1,241,Potential Customers,3
11502,507,1,69.18,2,4,1,241,Potential Customers,3
11503,106,3,306.09,5,5,4,554,Loyal Customers,1
11505,604,1,91.92,1,4,2,142,Potential Customers,3
11507,108,2,345.30999999999995,4,5,4,454,Potential Customers,1
11508,496,2,1074.49,2,5,5,255,Potential Customers,0
11509,365,2,365.08,3,5,4,354,Potential Customers,1
11510,39,3,674.5699999999999,5,5,5,555,High Value Customers,2
11511,12,2,433.53999999999996,5,5,4,554,Loyal Customers,1
11512,391,1,116.34,2,4,2,242,Potential Customers,3
11513,184,1,459.98,4,4,4,444,Potential Customers,4
11514,198,1,15.49,4,4,1,441,Potential Customers,4
11516,189,1,154.76,4,4,2,442,Potential Customers,4
11517,73,3,392.79999999999995,5,5,4,554,Loyal Customers,1
11518,82,2,249.21,5,5,3,553,Potential Customers,1
11519,491,1,385.09999999999997,2,4,4,244,Potential Customers,3
11520,222,1,340.20000000000005,4,4,4,444,Potential Customers,4
11521,500,1,100.88,2,4,2,242,Potential Customers,3
11523,281,1,117.0,3,4,2,342,Potential Customers,4
11524,147,1,259.56,4,4,3,443,Potential Customers,4
11525,673,1,591.05,1,4,5,145,Potential Customers,0
11526,478,1,97.52,2,4,2,242,Potential Customers,3
11527,43,2,35.32,5,5,1,551,Potential Customers,1
11528,204,2,231.06,4,5,3,453,Potential Customers,1
11530,49,1,388.76,5,4,4,544,Potential Customers,4
11532,303,1,26.14,3,4,1,341,Potential Customers,4
11533,72,2,558.56,5,5,5,555,High Value Customers,1
11536,23,2,108.24,5,5,2,552,Potential Customers,1
11539,157,3,374.85,4,5,4,454,Potential Customers,1
11540,534,1,49.36,1,4,1,141,Potential Customers,3
11542,327,2,180.15,3,5,3,353,Potential Customers,1
11543,8,3,581.96,5,5,5,555,High Value Customers,2
11545,482,2,773.72,2,5,5,255,Potential Customers,0
11546,395,1,6.0,2,4,1,241,Potential Customers,3
11547,279,1,577.08,3,4,5,345,Potential Customers,0
11549,27,1,23.08,5,4,1,541,Potential Customers,4
11550,676,1,273.48,1,4,3,143,Potential Customers,3
11552,10,2,118.19999999999999,5,5,2,552,Potential Customers,1
11553,4,2,457.24,5,5,4,554,Loyal Customers,1
11558,107,1,133.77,4,4,2,442,Potential Customers,4
11559,56,3,1219.43,5,5,5,555,High Value Customers,2
11560,528,1,225.16,2,4,3,243,Potential Customers,3
11562,248,2,415.46999999999997,3,5,4,354,Potential Customers,1
11563,156,2,386.59999999999997,4,5,4,454,Potential Customers,1
11569,341,1,64.87,3,4,1,341,Potential Customers,4
11572,200,1,222.62,4,4,3,443,Potential Customers,4
11573,28,2,238.91,5,5,3,553,Potential Customers,1
11575,8,2,274.75,5,5,3,553,Potential Customers,1
11581,15,1,57.24,5,4,1,541,Potential Customers,4
11582,353,1,116.64,3,4,2,342,Potential Customers,4
11585,388,3,953.96,2,5,5,255,Potential Customers,2
11595,338,2,161.83,3,5,2,352,Potential Customers,1
11596,428,1,42.0,2,4,1,241,Potential Customers,3
11597,665,1,126.34,1,4,2,142,Potential Customers,3
11599,695,1,190.36,1,4,3,143,Potential Customers,3
11601,703,1,86.42999999999999,1,4,1,141,Potential Customers,3
11602,105,3,538.82,5,5,5,555,High Value Customers,2
11604,353,2,346.81,3,5,4,354,Potential Customers,1
11606,334,1,239.84,3,4,3,343,Potential Customers,4
11610,198,3,580.66,4,5,5,455,Loyal Customers,2
11611,109,1,134.74,4,4,2,442,Potential Customers,4
11612,412,2,314.57,2,5,4,254,Potential Customers,1
11615,279,1,48.25,3,4,1,341,Potential Customers,4
11618,305,1,409.48,3,4,4,344,Potential Customers,4
11619,713,1,418.2,1,4,4,144,Potential Customers,3
11620,457,2,650.22,2,5,5,255,Potential Customers,0
11621,437,1,239.61,2,4,3,243,Potential Customers,3
11622,413,1,631.7,2,4,5,245,Potential Customers,0
11626,729,1,106.05,1,4,2,142,Potential Customers,3
11631,282,2,360.21000000000004,3,5,4,354,Potential Customers,1
11632,459,2,86.13,2,5,1,251,Potential Customers,3
11633,290,2,445.76,3,5,4,354,Potential Customers,1
11634,467,1,162.32,2,4,2,242,Potential Customers,3
11635,213,1,226.48,4,4,3,443,Potential Customers,4
11637,516,1,61.62,2,4,1,241,Potential Customers,3
11638,493,3,623.45,2,5,5,255,Potential Customers,2
11640,106,3,619.1800000000001,5,5,5,555,High Value Customers,2
11642,205,1,34.64,4,4,1,441,Potential Customers,4
11643,261,2,252.33,3,5,3,353,Potential Customers,1
11645,621,1,178.84,1,4,3,143,Potential Customers,3
11647,179,1,814.0,4,4,5,445,Potential Customers,0
11648,116,1,41.23,4,4,1,441,Potential Customers,4
11649,89,2,277.77,5,5,3,553,Potential Customers,1
11651,394,1,272.52,2,4,3,243,Potential Customers,3
11652,466,1,192.4,2,4,3,243,Potential Customers,3
11653,654,1,81.7,1,4,1,141,Potential Customers,3
11654,39,2,73.57000000000001,5,5,1,551,Potential Customers,1
11655,604,1,268.5,1,4,3,143,Potential Customers,3
11656,30,1,106.5,5,4,2,542,Potential Customers,4
11657,115,2,1013.1199999999999,4,5,5,455,Loyal Customers,2
11658,250,1,376.45000000000005,3,4,4,344,Potential Customers,4
11662,226,2,258.94,4,5,3,453,Potential Customers,1
11664,413,1,109.8,2,4,2,242,Potential Customers,3
11665,462,1,207.56,2,4,3,243,Potential Customers,3
11669,84,1,31.5,5,4,1,541,Potential Customers,4
11672,709,1,19.37,1,4,1,141,Potential Customers,3
11678,369,1,136.71,2,4,2,242,Potential Customers,3
11680,463,2,316.24,2,5,4,254,Potential Customers,0
11681,156,2,206.72,4,5,3,453,Potential Customers,1
11684,548,1,344.36,1,4,4,144,Potential Customers,3
11685,424,1,279.15,2,4,3,243,Potential Customers,3
11688,475,1,37.1,2,4,1,241,Potential Customers,3
11690,315,2,130.28,3,5,2,352,Potential Customers,1
11694,366,2,489.99,2,5,5,255,Potential Customers,0
11695,304,2,403.16999999999996,3,5,4,354,Potential Customers,1
11696,192,1,834.6500000000001,4,4,5,445,Potential Customers,0
11699,69,1,174.8,5,4,3,543,Potential Customers,4
11700,530,1,201.88,1,4,3,143,Potential Customers,3
11702,365,1,72.4,3,4,1,341,Potential Customers,3
11703,3,2,338.24,5,5,4,554,Loyal Customers,1
11705,578,1,338.36,1,4,4,144,Potential Customers,3
11707,661,1,127.97999999999999,1,4,2,142,Potential Customers,3
11708,376,3,1228.83,2,5,5,255,Potential Customers,2
11709,447,1,257.85,2,4,3,243,Potential Customers,3
11711,158,2,281.11,4,5,3,453,Potential Customers,1
11714,95,2,333.3,5,5,4,554,Loyal Customers,1
11715,682,1,119.29,1,4,2,142,Potential Customers,3
11716,440,1,64.0,2,4,1,241,Potential Customers,3
11718,334,1,94.82,3,4,2,342,Potential Customers,4
11719,564,1,188.57999999999998,1,4,3,143,Potential Customers,3
11720,490,1,33.69,2,4,1,241,Potential Customers,3
11721,399,2,147.8,2,5,2,252,Potential Customers,1
11725,563,1,408.0,1,4,4,144,Potential Customers,3
11726,27,1,34.23,5,4,1,541,Potential Customers,4
11727,311,1,45.92,3,4,1,341,Potential Customers,4
11731,683,1,163.5,1,4,2,142,Potential Customers,3
11736,723,1,531.84,1,4,5,145,Potential Customers,0
11737,105,2,94.72,5,5,2,552,Potential Customers,1
11739,661,1,77.58,1,4,1,141,Potential Customers,3
11742,16,1,173.7,5,4,2,542,Potential Customers,4
11744,146,1,180.51,4,4,3,443,Potential Customers,4
11746,356,1,158.24,3,4,2,342,Potential Customers,4
11747,83,3,794.0,5,5,5,555,High Value Customers,2
11750,671,1,219.60000000000002,1,4,3,143,Potential Customers,3
11751,561,2,750.66,1,5,5,155,At Risk Customers,0
11755,7,1,356.43,5,4,4,544,Potential Customers,4
11756,87,2,135.28,5,5,2,552,Potential Customers,1
11759,540,1,244.89,1,4,3,143,Potential Customers,3
11760,181,2,1146.64,4,5,5,455,Loyal Customers,2
11761,238,3,943.21,3,5,5,355,Potential Customers,2
11763,90,3,1886.56,5,5,5,555,High Value Customers,2
11764,59,2,739.08,5,5,5,555,High Value Customers,2
